enc_store_id_dept_id_snap_transform_1_mean,enc_item_id_store_id_snap_transform_1_mean,enc_store_id_dept_id_tm_m_mean,enc_item_id_store_id_tm_m_mean,enc_store_id_dept_id_snap_transform_1_tm_m_mean,enc_item_id_store_id_snap_transform_1_tm_m_mean,enc_store_id_dept_id_snap_transform_1_std,enc_item_id_store_id_snap_transform_1_std,enc_store_id_dept_id_tm_m_std,enc_item_id_store_id_tm_m_std,enc_store_id_dept_id_snap_transform_1_tm_m_std,enc_item_id_store_id_snap_transform_1_tm_m_std
0.0921,0.0921,0.03333,0.03333,0.05,0.05,0.291,0.291,0.1826,0.1826,0.2236,0.2236
0.0968,0.0968,0.1333,0.1333,0.05,0.05,0.3318,0.3318,0.3457,0.3457,0.2236,0.2236
0.06525,0.06525,0.03333,0.03333,0.05,0.05,0.2483,0.2483,0.1826,0.1826,0.2236,0.2236
0.04395,0.04395,0.03333,0.03333,0.0,0.0,0.2062,0.2062,0.1826,0.1826,0.0,0.0
0.11957,0.11957,0.3,0.3,0.25,0.25,0.3584,0.3584,0.535,0.535,0.4443,0.4443
0.2717,0.2717,0.2333,0.2333,0.35,0.35,0.5156,0.5156,0.5684,0.5684,0.671,0.671
0.046,0.046,0.06665,0.06665,0.0,0.0,0.2107,0.2107,0.2537,0.2537,0.0,0.0
1.0,1.0,,,,,,,,,,
0.03372,0.03372,0.03333,0.03333,0.05,0.05,0.1815,0.1815,0.1826,0.1826,0.2236,0.2236
0.602,0.602,0.4,0.4,0.45,0.45,0.8096,0.8096,0.6216,0.6216,0.605,0.605
0.903,0.903,1.2,1.2,1.3,1.3,0.937,0.937,1.096,1.096,1.031,1.031
0.5625,0.5625,0.8667,0.8667,0.8,0.8,0.852,0.852,0.973,0.973,1.057,1.057
0.4946,0.4946,0.6,0.6,0.55,0.55,0.7314,0.7314,0.8135,0.8135,0.6865,0.6865
0.2417,0.2417,0.2,0.2,0.1,0.1,0.5234,0.5234,0.4841,0.4841,0.3079,0.3079
0.1648,0.1648,0.1333,0.1333,0.15,0.15,0.4019,0.4019,0.3457,0.3457,0.3665,0.3665
0.1642,0.1642,0.03333,0.03333,0.05,0.05,0.447,0.447,0.1826,0.1826,0.2236,0.2236
1.131,1.131,0.967,0.967,0.8,0.8,1.019,1.019,0.7183,0.7183,0.696,0.696
0.3777,0.3777,0.567,0.567,0.6,0.6,0.68,0.68,0.6787,0.6787,0.754,0.754
0.337,0.337,0.1666,0.1666,0.2,0.2,0.6675,0.6675,0.4612,0.4612,0.523,0.523
0.301,0.301,0.2333,0.2333,0.2,0.2,0.586,0.586,0.4302,0.4302,0.4104,0.4104
0.7417,0.7417,0.6665,0.6665,0.45,0.45,0.999,0.999,0.9224,0.9224,0.7593,0.7593
0.3225,0.3225,0.2666,0.2666,0.25,0.25,0.7095,0.7095,0.521,0.521,0.4443,0.4443
0.2258,0.2258,0.1,0.1,0.15,0.15,0.4456,0.4456,0.3052,0.3052,0.3665,0.3665
0.2637,0.2637,0.3333,0.3333,0.3,0.3,0.574,0.574,0.6064,0.6064,0.5713,0.5713
0.3147,0.3147,0.03333,0.03333,0.05,0.05,0.7773,0.7773,0.1826,0.1826,0.2236,0.2236
0.3035,0.3035,0.2666,0.2666,0.15,0.15,0.5093,0.5093,0.521,0.521,0.3665,0.3665
0.08887,0.08887,0.2333,0.2333,0.15,0.15,0.2861,0.2861,0.504,0.504,0.3665,0.3665
0.1349,0.1349,0.1666,0.1666,0.2,0.2,0.375,0.375,0.3792,0.3792,0.4104,0.4104
0.1222,0.1222,0.1333,0.1333,0.1,0.1,0.3293,0.3293,0.3457,0.3457,0.3079,0.3079
1.25,1.25,0.909,0.909,1.0,1.0,1.893,1.893,1.509,1.509,,
1.75,1.75,0.636,0.636,4.0,4.0,1.708,1.708,1.002,1.002,,
0.5,0.5,0.727,0.727,0.0,0.0,1.0,1.0,0.935,0.935,,
0.25,0.25,0.2273,0.2273,1.0,1.0,0.5,0.5,0.429,0.429,,
0.25,0.25,1.091,1.091,1.0,1.0,0.5,0.5,1.108,1.108,,
0.5,0.5,0.3635,0.3635,0.0,0.0,0.577,0.577,0.581,0.581,,
0.5,0.5,0.3635,0.3635,0.0,0.0,0.577,0.577,0.7896,0.7896,,
0.4834,0.4834,0.318,0.318,0.3333,0.3333,1.047,1.047,0.4768,0.4768,0.4924,0.4924
0.3625,0.3625,1.0,1.0,1.333,1.333,0.876,0.876,1.38,1.38,1.724,1.724
0.2698,0.2698,0.1818,0.1818,0.1666,0.1666,0.6274,0.6274,0.3948,0.3948,0.3892,0.3892
1.75,1.75,1.137,1.137,3.0,3.0,0.9575,0.9575,1.167,1.167,,
1.0,1.0,1.454,1.454,1.0,1.0,0.8164,0.8164,1.185,1.185,,
0.25,0.25,0.591,0.591,0.0,0.0,0.5,0.5,0.7964,0.7964,,
0.75,0.75,0.636,0.636,1.0,1.0,0.9575,0.9575,0.7896,0.7896,,
1.5,1.5,1.091,1.091,1.0,1.0,1.0,1.0,1.065,1.065,,
1.25,1.25,1.228,1.228,2.0,2.0,0.5,0.5,1.231,1.231,,
1.0,1.0,2.408,2.408,2.0,2.0,0.8164,0.8164,1.532,1.532,,
1.706,1.706,1.591,1.591,1.75,1.75,1.441,1.441,1.764,1.764,1.603,1.603
3.4,3.4,4.0,4.0,2.584,2.584,2.43,2.43,2.96,2.96,1.881,1.881
1.337,1.337,1.409,1.409,1.25,1.25,1.571,1.571,1.333,1.333,1.356,1.356
0.25,0.25,0.2273,0.2273,0.0,0.0,0.5,0.5,0.5283,0.5283,,
0.0,0.0,1.228,1.228,0.0,0.0,0.0,0.0,3.04,3.04,,
1.0,1.0,2.455,2.455,1.0,1.0,0.8164,0.8164,2.219,2.219,,
1.0,1.0,0.318,0.318,2.0,2.0,1.154,1.154,0.568,0.568,,
,,0.6665,0.6665,,,,,1.154,1.154,,
0.5,0.5,0.318,0.318,0.0,0.0,1.0,1.0,0.8936,0.8936,,
0.0,0.0,0.4092,0.4092,0.0,0.0,0.0,0.0,0.908,0.908,,
0.5435,0.5435,0.318,0.318,0.1666,0.1666,0.8945,0.8945,0.568,0.568,0.3892,0.3892
1.044,1.044,1.091,1.091,1.0,1.0,1.026,1.026,1.02,1.02,1.045,1.045
0.9023,0.9023,1.182,1.182,1.167,1.167,1.06,1.06,1.007,1.007,0.718,0.718
2.0,2.0,1.272,1.272,5.0,5.0,2.16,2.16,1.453,1.453,,
0.75,0.75,0.773,0.773,0.0,0.0,0.9575,0.9575,0.9224,0.9224,,
0.25,0.25,1.137,1.137,1.0,1.0,0.5,0.5,1.457,1.457,,
0.75,0.75,0.9546,0.9546,2.0,2.0,0.9575,0.9575,0.8438,0.8438,,
0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.74,0.74,,
0.25,0.25,0.4092,0.4092,1.0,1.0,0.5,0.5,0.666,0.666,,
0.25,0.25,0.8184,0.8184,0.0,0.0,0.5,0.5,1.053,1.053,,
0.3586,0.3586,0.4092,0.4092,0.5835,0.5835,0.639,0.639,0.7344,0.7344,0.9004,0.9004
0.0787,0.0787,0.0909,0.0909,0.0,0.0,0.2708,0.2708,0.2942,0.2942,0.0,0.0
0.216,0.216,0.04544,0.04544,0.0833,0.0833,0.466,0.466,0.2133,0.2133,0.2886,0.2886
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.3948,0.3948,,
0.75,0.75,0.2727,0.2727,1.0,1.0,0.5,0.5,0.4558,0.4558,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.25,0.25,0.1364,0.1364,0.0,0.0,0.5,0.5,0.3513,0.3513,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
0.046,0.046,0.0,0.0,0.0,0.0,0.2107,0.2107,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
0.03372,0.03372,0.04544,0.04544,0.0,0.0,0.1815,0.1815,0.2133,0.2133,0.0,0.0
1.0,1.0,0.5,0.5,2.0,2.0,1.154,1.154,0.802,0.802,,
0.3333,0.3333,0.9546,0.9546,0.0,0.0,0.577,0.577,0.8984,0.8984,,
1.0,1.0,0.4092,0.4092,0.0,0.0,1.0,1.0,0.5034,0.5034,,
0.0,0.0,0.864,0.864,0.0,0.0,0.0,0.0,0.8887,0.8887,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
1.131,1.131,1.091,1.091,1.0,1.0,1.019,1.019,0.9717,0.9717,0.739,0.739
0.3777,0.3777,0.773,0.773,0.9165,0.9165,0.68,0.68,1.0205,1.0205,0.996,0.996
0.337,0.337,0.04544,0.04544,0.0,0.0,0.6675,0.6675,0.2133,0.2133,0.0,0.0
0.25,0.25,0.4546,0.4546,1.0,1.0,0.5,0.5,0.739,0.739,,
0.5,0.5,0.636,0.636,0.0,0.0,0.577,0.577,0.9023,0.9023,,
0.25,0.25,0.4546,0.4546,1.0,1.0,0.5,0.5,0.8003,0.8003,,
0.0,0.0,0.3635,0.3635,0.0,0.0,0.0,0.0,0.4924,0.4924,,
0.0,0.0,0.2273,0.2273,0.0,0.0,0.0,0.0,0.429,0.429,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.501,0.501,,
0.08887,0.08887,0.0909,0.0909,0.0833,0.0833,0.2861,0.2861,0.2942,0.2942,0.2886,0.2886
0.1349,0.1349,0.1818,0.1818,0.25,0.25,0.375,0.375,0.501,0.501,0.6216,0.6216
0.1222,0.1222,0.2727,0.2727,0.1666,0.1666,0.3293,0.3293,0.5503,0.5503,0.3892,0.3892
0.75,0.75,0.909,0.909,0.0,0.0,0.9575,0.9575,1.509,1.509,,
0.75,0.75,0.636,0.636,0.0,0.0,0.9575,0.9575,1.002,1.002,,
0.25,0.25,0.727,0.727,0.0,0.0,0.5,0.5,0.935,0.935,,
0.0,0.0,0.2273,0.2273,0.0,0.0,0.0,0.0,0.429,0.429,,
0.4456,0.4456,1.091,1.091,1.417,1.417,0.8433,0.8433,1.108,1.108,1.312,1.312
0.4382,0.4382,0.3635,0.3635,0.25,0.25,0.7065,0.7065,0.581,0.581,0.4521,0.4521
0.4065,0.4065,0.3635,0.3635,0.3333,0.3333,0.73,0.73,0.7896,0.7896,0.6514,0.6514
0.0,0.0,0.318,0.318,0.0,0.0,0.0,0.0,0.4768,0.4768,,
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.38,1.38,,
0.6665,0.6665,0.1818,0.1818,0.0,0.0,1.154,1.154,0.3948,0.3948,,
1.25,1.25,1.137,1.137,1.0,1.0,1.259,1.259,1.167,1.167,,
1.5,1.5,1.454,1.454,1.0,1.0,1.732,1.732,1.185,1.185,,
0.75,0.75,0.591,0.591,0.0,0.0,0.9575,0.9575,0.7964,0.7964,,
0.5,0.5,0.636,0.636,0.0,0.0,1.0,1.0,0.7896,0.7896,,
0.923,0.923,1.091,1.091,0.75,0.75,1.231,1.231,1.065,1.065,0.9653,0.9653
1.148,1.148,1.228,1.228,1.25,1.25,1.185,1.185,1.231,1.231,1.138,1.138
1.594,1.594,2.408,2.408,2.75,2.75,1.445,1.445,1.532,1.532,1.712,1.712
1.0,1.0,1.591,1.591,1.0,1.0,0.8164,0.8164,1.764,1.764,,
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.96,2.96,,
0.75,0.75,1.409,1.409,3.0,3.0,1.5,1.5,1.333,1.333,,
0.75,0.75,0.2273,0.2273,0.0,0.0,0.9575,0.9575,0.5283,0.5283,,
0.5,0.5,1.228,1.228,0.0,0.0,1.0,1.0,3.04,3.04,,
1.75,1.75,2.455,2.455,4.0,4.0,1.5,1.5,2.219,2.219,,
0.5,0.5,0.318,0.318,0.0,0.0,1.0,1.0,0.568,0.568,,
0.6665,0.6665,0.6665,0.6665,0.6665,0.6665,1.154,1.154,1.154,1.154,1.154,1.154
0.1538,0.1538,0.318,0.318,0.4167,0.4167,0.5757,0.5757,0.8936,0.8936,1.164,1.164
0.4395,0.4395,0.4092,0.4092,0.1666,0.1666,0.846,0.846,0.908,0.908,0.3892,0.3892
0.5,0.5,0.318,0.318,1.0,1.0,0.577,0.577,0.568,0.568,,
0.75,0.75,1.091,1.091,2.0,2.0,0.9575,0.9575,1.02,1.02,,
1.0,1.0,1.182,1.182,0.0,0.0,0.8164,0.8164,1.007,1.007,,
0.25,0.25,1.272,1.272,0.0,0.0,0.5,0.5,1.453,1.453,,
1.25,1.25,0.773,0.773,2.0,2.0,0.9575,0.9575,0.9224,0.9224,,
1.25,1.25,1.137,1.137,0.0,0.0,1.893,1.893,1.457,1.457,,
0.5,0.5,0.9546,0.9546,0.0,0.0,0.577,0.577,0.8438,0.8438,,
0.4126,0.4126,0.5,0.5,0.5835,0.5835,0.6304,0.6304,0.74,0.74,0.793,0.793
0.4348,0.4348,0.4092,0.4092,0.5,0.5,0.684,0.684,0.666,0.666,0.6743,0.6743
0.4504,0.4504,0.8184,0.8184,0.6665,0.6665,0.764,0.764,1.053,1.053,0.985,0.985
0.5,0.5,0.4092,0.4092,0.0,0.0,1.0,1.0,0.7344,0.7344,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.5,0.5,0.04544,0.04544,0.0,0.0,1.0,1.0,0.2133,0.2133,,
0.25,0.25,0.0909,0.0909,1.0,1.0,0.5,0.5,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.3948,0.3948,,
0.0,0.0,0.2727,0.2727,0.0,0.0,0.0,0.0,0.4558,0.4558,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.04395,0.04395,0.04544,0.04544,0.0833,0.0833,0.2062,0.2062,0.2133,0.2133,0.2886,0.2886
0.11957,0.11957,0.1364,0.1364,0.0833,0.0833,0.3584,0.3584,0.3513,0.3513,0.2886,0.2886
0.2717,0.2717,0.1364,0.1364,0.0833,0.0833,0.5156,0.5156,0.3513,0.3513,0.2886,0.2886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
,,1.0,1.0,,,,,,,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.802,0.802,,
0.6665,0.6665,0.9546,0.9546,0.0,0.0,1.154,1.154,0.8984,0.8984,,
0.6665,0.6665,0.4092,0.4092,0.0,0.0,1.154,1.154,0.5034,0.5034,,
1.25,1.25,0.864,0.864,2.0,2.0,1.5,1.5,0.8887,0.8887,,
0.2417,0.2417,0.1364,0.1364,0.0833,0.0833,0.5234,0.5234,0.3513,0.3513,0.2886,0.2886
0.1648,0.1648,0.1364,0.1364,0.0833,0.0833,0.4019,0.4019,0.3513,0.3513,0.2886,0.2886
0.1642,0.1642,0.1364,0.1364,0.1666,0.1666,0.447,0.447,0.3513,0.3513,0.3892,0.3892
0.75,0.75,1.091,1.091,1.0,1.0,0.9575,0.9575,0.9717,0.9717,,
0.25,0.25,0.773,0.773,0.0,0.0,0.5,0.5,1.0205,1.0205,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.75,0.75,0.4546,0.4546,1.0,1.0,0.5,0.5,0.739,0.739,,
0.75,0.75,0.636,0.636,0.0,0.0,0.9575,0.9575,0.9023,0.9023,,
0.0,0.0,0.4546,0.4546,0.0,0.0,0.0,0.0,0.8003,0.8003,,
0.5,0.5,0.3635,0.3635,0.0,0.0,1.0,1.0,0.4924,0.4924,,
0.2637,0.2637,0.2273,0.2273,0.25,0.25,0.574,0.574,0.429,0.429,0.4521,0.4521
0.3147,0.3147,0.04544,0.04544,0.0833,0.0833,0.7773,0.7773,0.2133,0.2133,0.2886,0.2886
0.3035,0.3035,0.1818,0.1818,0.1666,0.1666,0.5093,0.5093,0.501,0.501,0.3892,0.3892
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.501,0.501,,
0.5,0.5,0.2727,0.2727,0.0,0.0,0.577,0.577,0.5503,0.5503,,
1.5,1.5,0.909,0.909,6.0,6.0,3.0,3.0,1.509,1.509,,
0.5,0.5,0.636,0.636,0.0,0.0,1.0,1.0,1.002,1.002,,
0.25,0.25,0.727,0.727,1.0,1.0,0.5,0.5,0.935,0.935,,
0.0,0.0,0.2273,0.2273,0.0,0.0,0.0,0.0,0.429,0.429,,
0.25,0.25,1.091,1.091,1.0,1.0,0.5,0.5,1.108,1.108,,
1.25,1.25,0.3635,0.3635,0.0,0.0,2.5,2.5,0.581,0.581,,
0.5,0.5,0.3635,0.3635,1.0,1.0,0.577,0.577,0.7896,0.7896,,
0.5,0.5,0.318,0.318,0.0,0.0,0.577,0.577,0.4768,0.4768,,
0.75,0.75,1.0,1.0,1.0,1.0,0.9575,0.9575,1.38,1.38,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.3948,0.3948,,
1.5,1.5,1.137,1.137,1.0,1.0,0.577,0.577,1.167,1.167,,
1.75,1.75,1.454,1.454,2.0,2.0,1.259,1.259,1.185,1.185,,
2.25,2.25,0.591,0.591,0.0,0.0,2.63,2.63,0.7964,0.7964,,
0.5,0.5,0.636,0.636,0.0,0.0,0.577,0.577,0.7896,0.7896,,
2.25,2.25,1.091,1.091,2.0,2.0,0.5,0.5,1.065,1.065,,
1.75,1.75,1.228,1.228,0.0,0.0,2.062,2.062,1.231,1.231,,
2.0,2.0,2.408,2.408,4.0,4.0,1.826,1.826,1.532,1.532,,
2.0,2.0,1.591,1.591,0.0,0.0,1.826,1.826,1.764,1.764,,
11.0,11.0,4.0,4.0,12.0,12.0,2.943,2.943,2.96,2.96,,
2.5,2.5,1.409,1.409,2.0,2.0,1.291,1.291,1.333,1.333,,
0.5,0.5,0.2273,0.2273,0.0,0.0,0.577,0.577,0.5283,0.5283,,
0.25,0.25,1.228,1.228,0.0,0.0,0.5,0.5,3.04,3.04,,
1.5,1.5,2.455,2.455,0.0,0.0,2.38,2.38,2.219,2.219,,
0.25,0.25,0.318,0.318,0.0,0.0,0.5,0.5,0.568,0.568,,
,,0.6665,0.6665,,,,,1.154,1.154,,
0.25,0.25,0.318,0.318,0.0,0.0,0.5,0.5,0.8936,0.8936,,
0.25,0.25,0.4092,0.4092,0.0,0.0,0.5,0.5,0.908,0.908,,
0.25,0.25,0.318,0.318,0.0,0.0,0.5,0.5,0.568,0.568,,
1.75,1.75,1.091,1.091,1.0,1.0,1.708,1.708,1.02,1.02,,
2.0,2.0,1.182,1.182,4.0,4.0,1.414,1.414,1.007,1.007,,
0.75,0.75,1.272,1.272,0.0,0.0,0.5,0.5,1.453,1.453,,
0.75,0.75,0.773,0.773,0.0,0.0,0.9575,0.9575,0.9224,0.9224,,
1.0,1.0,1.137,1.137,1.0,1.0,0.8164,0.8164,1.457,1.457,,
1.0,1.0,0.9546,0.9546,1.0,1.0,0.0,0.0,0.8438,0.8438,,
0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.74,0.74,,
0.0,0.0,0.4092,0.4092,0.0,0.0,0.0,0.0,0.666,0.666,,
0.5,0.5,0.8184,0.8184,1.0,1.0,0.577,0.577,1.053,1.053,,
0.25,0.25,0.4092,0.4092,0.0,0.0,0.5,0.5,0.7344,0.7344,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.5,0.5,0.04544,0.04544,0.0,0.0,0.577,0.577,0.2133,0.2133,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.3948,0.3948,,
0.25,0.25,0.2727,0.2727,1.0,1.0,0.5,0.5,0.4558,0.4558,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
,,1.0,1.0,,,,,,,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.802,0.802,,
1.667,1.667,0.9546,0.9546,1.0,1.0,1.154,1.154,0.8984,0.8984,,
0.6665,0.6665,0.4092,0.4092,1.0,1.0,0.577,0.577,0.5034,0.5034,,
1.0,1.0,0.864,0.864,2.0,2.0,1.154,1.154,0.8887,0.8887,,
0.5,0.5,0.1364,0.1364,0.0,0.0,1.0,1.0,0.3513,0.3513,,
0.5,0.5,0.1364,0.1364,0.0,0.0,0.577,0.577,0.3513,0.3513,,
0.0,0.0,0.1364,0.1364,0.0,0.0,0.0,0.0,0.3513,0.3513,,
1.25,1.25,1.091,1.091,1.0,1.0,0.5,0.5,0.9717,0.9717,,
0.25,0.25,0.773,0.773,0.0,0.0,0.5,0.5,1.0205,1.0205,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.5,0.5,0.4546,0.4546,0.0,0.0,0.577,0.577,0.739,0.739,,
0.75,0.75,0.636,0.636,2.0,2.0,0.9575,0.9575,0.9023,0.9023,,
0.5,0.5,0.4546,0.4546,0.0,0.0,0.577,0.577,0.8003,0.8003,,
0.0,0.0,0.3635,0.3635,0.0,0.0,0.0,0.0,0.4924,0.4924,,
0.0,0.0,0.2273,0.2273,0.0,0.0,0.0,0.0,0.429,0.429,,
0.0,0.0,0.04544,0.04544,0.0,0.0,0.0,0.0,0.2133,0.2133,,
0.75,0.75,0.1818,0.1818,0.0,0.0,0.9575,0.9575,0.501,0.501,,
0.25,0.25,0.0909,0.0909,0.0,0.0,0.5,0.5,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.501,0.501,,
0.25,0.25,0.2727,0.2727,1.0,1.0,0.5,0.5,0.5503,0.5503,,
1.8,1.8,0.909,0.909,1.0,1.0,1.644,1.644,1.509,1.509,,
0.6,0.6,0.636,0.636,0.0,0.0,0.548,0.548,1.002,1.002,,
0.25,0.25,0.727,0.727,0.0,0.0,0.5,0.5,0.935,0.935,,
0.5,0.5,0.2273,0.2273,0.0,0.0,0.577,0.577,0.429,0.429,,
0.4456,0.4456,1.091,1.091,1.417,1.417,0.8433,0.8433,1.108,1.108,1.312,1.312
0.4382,0.4382,0.3635,0.3635,0.25,0.25,0.7065,0.7065,0.581,0.581,0.4521,0.4521
0.4065,0.4065,0.3635,0.3635,0.3333,0.3333,0.73,0.73,0.7896,0.7896,0.6514,0.6514
0.4834,0.4834,0.318,0.318,0.3333,0.3333,1.047,1.047,0.4768,0.4768,0.4924,0.4924
0.3625,0.3625,1.0,1.0,1.333,1.333,0.876,0.876,1.38,1.38,1.724,1.724
0.2698,0.2698,0.1818,0.1818,0.1666,0.1666,0.6274,0.6274,0.3948,0.3948,0.3892,0.3892
1.25,1.25,1.137,1.137,1.0,1.0,1.259,1.259,1.167,1.167,,
1.6,1.6,1.454,1.454,0.0,0.0,2.074,2.074,1.185,1.185,,
1.8,1.8,0.591,0.591,1.0,1.0,0.4473,0.4473,0.7964,0.7964,,
0.6,0.6,0.636,0.636,1.0,1.0,0.548,0.548,0.7896,0.7896,,
0.923,0.923,1.091,1.091,0.75,0.75,1.231,1.231,1.065,1.065,0.9653,0.9653
1.148,1.148,1.228,1.228,1.25,1.25,1.185,1.185,1.231,1.231,1.138,1.138
1.594,1.594,2.408,2.408,2.75,2.75,1.445,1.445,1.532,1.532,1.712,1.712
1.706,1.706,1.591,1.591,1.75,1.75,1.441,1.441,1.764,1.764,1.603,1.603
3.4,3.4,4.0,4.0,2.584,2.584,2.43,2.43,2.96,2.96,1.881,1.881
1.337,1.337,1.409,1.409,1.25,1.25,1.571,1.571,1.333,1.333,1.356,1.356
0.2,0.2,0.2273,0.2273,0.0,0.0,0.4473,0.4473,0.5283,0.5283,,
0.4,0.4,1.228,1.228,0.0,0.0,0.548,0.548,3.04,3.04,,
1.4,1.4,2.455,2.455,2.0,2.0,0.8945,0.8945,2.219,2.219,,
0.0,0.0,0.318,0.318,0.0,0.0,0.0,0.0,0.568,0.568,,
0.6665,0.6665,0.6665,0.6665,0.6665,0.6665,1.154,1.154,1.154,1.154,1.154,1.154
0.1538,0.1538,0.318,0.318,0.4167,0.4167,0.5757,0.5757,0.8936,0.8936,1.164,1.164
0.4395,0.4395,0.4092,0.4092,0.1666,0.1666,0.846,0.846,0.908,0.908,0.3892,0.3892
0.5435,0.5435,0.318,0.318,0.1666,0.1666,0.8945,0.8945,0.568,0.568,0.3892,0.3892
1.044,1.044,1.091,1.091,1.0,1.0,1.026,1.026,1.02,1.02,1.045,1.045
0.9023,0.9023,1.182,1.182,1.167,1.167,1.06,1.06,1.007,1.007,0.718,0.718
1.0,1.0,1.272,1.272,1.0,1.0,0.707,0.707,1.453,1.453,,
0.5,0.5,0.773,0.773,0.0,0.0,1.0,1.0,0.9224,0.9224,,
1.25,1.25,1.137,1.137,2.0,2.0,0.5,0.5,1.457,1.457,,
1.2,1.2,0.9546,0.9546,1.0,1.0,1.096,1.096,0.8438,0.8438,,
0.4126,0.4126,0.5,0.5,0.5835,0.5835,0.6304,0.6304,0.74,0.74,0.793,0.793
0.4348,0.4348,0.4092,0.4092,0.5,0.5,0.684,0.684,0.666,0.666,0.6743,0.6743
0.4504,0.4504,0.8184,0.8184,0.6665,0.6665,0.764,0.764,1.053,1.053,0.985,0.985
0.3586,0.3586,0.4092,0.4092,0.5835,0.5835,0.639,0.639,0.7344,0.7344,0.9004,0.9004
0.0787,0.0787,0.0909,0.0909,0.0,0.0,0.2708,0.2708,0.2942,0.2942,0.0,0.0
0.216,0.216,0.04544,0.04544,0.0833,0.0833,0.466,0.466,0.2133,0.2133,0.2886,0.2886
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.0,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.3948,0.3948,,
0.0,0.0,0.2727,0.2727,0.0,0.0,0.0,0.0,0.4558,0.4558,,
0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.2942,0.2942,,
0.04395,0.04395,0.04544,0.04544,0.0833,0.0833,0.2062,0.2062,0.2133,0.2133,0.2886,0.2886
0.11957,0.11957,0.1364,0.1364,0.0833,0.0833,0.3584,0.3584,0.3513,0.3513,0.2886,0.2886
0.2717,0.2717,0.1364,0.1364,0.0833,0.0833,0.5156,0.5156,0.3513,0.3513,0.2886,0.2886
0.046,0.046,0.0,0.0,0.0,0.0,0.2107,0.2107,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
0.03372,0.03372,0.04544,0.04544,0.0,0.0,0.1815,0.1815,0.2133,0.2133,0.0,0.0
0.5,0.5,0.5,0.5,0.0,0.0,0.577,0.577,0.802,0.802,,
