sell_price,price_min,price_max,price_median,price_mode,price_mean,price_std,price_norm_max,price_norm_mode,price_norm_mean,price_momentum,price_roll_momentum_4,price_roll_momentum_24,price_end_digits
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.38,8.38,8.38,8.38,8.38,8.38,0.0,1.0,1.0,1.0,1.0,1.0,,38.28
8.26,8.26,8.38,8.26,8.26,8.305,0.06,0.985,1.0,0.994,1.0,1.0,,25.78
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.91,0.294,1.0,1.0,1.01,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.617,0.6406,1.0,1.0,1.0625,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,3.97,5.97,5.97,5.97,5.89,0.4,1.0,1.0,1.014,1.0,1.0,,96.9
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,0.99,2.5,2.5,2.5,2.379,0.4182,1.0,1.0,1.051,1.0,1.0,,50.0
2.5,1.5,2.5,2.5,2.5,2.46,0.2,1.0,1.0,1.016,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.38,8.38,8.38,8.38,8.38,8.38,0.0,1.0,1.0,1.0,1.0,1.0,,38.28
8.26,8.26,8.38,8.26,8.26,8.305,0.06,0.985,1.0,0.994,1.0,1.0,,25.78
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.91,0.294,1.0,1.0,1.01,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.617,0.6406,1.0,1.0,1.0625,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,3.97,5.97,5.97,5.97,5.89,0.4,1.0,1.0,1.014,1.0,1.0,,96.9
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,0.99,2.5,2.5,2.5,2.379,0.4182,1.0,1.0,1.051,1.0,1.0,,50.0
2.5,1.5,2.5,2.5,2.5,2.46,0.2,1.0,1.0,1.016,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.38,8.38,8.38,8.38,8.38,8.38,0.0,1.0,1.0,1.0,1.0,1.0,,38.28
8.26,8.26,8.38,8.26,8.26,8.305,0.06,0.985,1.0,0.994,1.0,1.0,,25.78
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.91,0.294,1.0,1.0,1.01,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.617,0.6406,1.0,1.0,1.0625,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,3.97,5.97,5.97,5.97,5.89,0.4,1.0,1.0,1.014,1.0,1.0,,96.9
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
1.78,1.78,1.78,1.78,1.78,1.78,0.0,1.0,1.0,1.0,1.0,1.0,,78.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,0.99,2.5,2.5,2.5,2.379,0.4182,1.0,1.0,1.051,1.0,1.0,,50.0
2.5,1.5,2.5,2.5,2.5,2.46,0.2,1.0,1.0,1.016,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,1.0,1.0,1.0,,50.0
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.26,8.26,8.26,8.26,0.0,1.0,1.0,1.0,1.0,1.0,,25.78
8.26,8.26,8.38,8.26,8.26,8.31,0.0608,0.985,1.0,0.9937,1.0,1.0,,25.78
8.38,8.38,8.38,8.38,8.38,8.38,0.0,1.0,1.0,1.0,1.0,1.0,,38.28
8.26,8.26,8.38,8.26,8.26,8.305,0.06,0.985,1.0,0.994,1.0,1.0,,25.78
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.47,5.47,5.47,5.47,5.47,5.47,0.0,1.0,1.0,1.0,1.0,1.0,,46.88
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.91,0.294,1.0,1.0,1.01,1.0,1.0,,96.9
5.97,4.5,5.97,5.97,5.97,5.617,0.6406,1.0,1.0,1.0625,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,5.97,5.97,5.97,5.97,5.97,0.0,1.0,1.0,1.0,1.0,1.0,,96.9
5.97,3.97,5.97,5.97,5.97,5.89,0.4,1.0,1.0,1.014,1.0,1.0,,96.9
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
6.77,6.77,6.77,6.77,6.77,6.77,0.0,1.0,1.0,1.0,1.0,1.0,,76.94
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
2.24,2.24,2.24,2.24,2.24,2.24,0.0,1.0,1.0,1.0,1.0,1.0,,24.03
