event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,tm_d,tm_w,tm_m,tm_y,tm_wm,tm_dw,tm_w_end
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,27,21,5,0,4,4,0
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,28,21,5,0,4,5,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
,,,,0,0,0,29,21,5,0,5,6,1
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
MemorialDay,National,,,0,0,0,30,22,5,0,5,0,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,0,0,0,31,22,5,0,5,1,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
,,,,1,1,0,1,22,6,0,1,2,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
NBAFinalsStart,Sporting,,,1,0,1,2,22,6,0,1,3,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,1,1,3,22,6,0,1,4,0
,,,,1,0,0,4,22,6,0,1,5,1
