mean_4_dow_0,mean_4_dow_1,mean_4_dow_2,mean_4_dow_3,mean_4_dow_4,mean_4_dow_5,mean_4_dow_6,mean_20_dow_0,mean_20_dow_1,mean_20_dow_2,mean_20_dow_3,mean_20_dow_4,mean_20_dow_5,mean_20_dow_6,days_since_sale
1.0,0.5,0.75,1.25,0.5,1.25,1.25,0.6,0.909,1.0,0.9,0.6,0.8,0.9,0.0
0.25,0.75,1.0,1.25,1.25,1.0,0.5,0.625,0.5557,1.223,0.778,0.778,0.625,0.25,1.0
0.5,0.25,0.5,1.75,0.0,0.0,0.25,0.4666,0.2666,0.533,1.0,0.4,0.06665,0.533,1.0
0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.4,0.4,0.533,0.1333,0.1333,0.2666,0.2666,7.0
0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0714,0.0,0.2,0.06665,0.533,0.0714,0.2142,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3,0.1111,0.1111,0.1111,0.0,0.0,31.0
0.5,0.5,0.75,1.75,1.0,0.75,1.25,0.7334,0.8125,2.0,1.6,0.8667,1.267,1.0,0.0
0.0,0.5,0.5,1.0,0.5,0.25,0.5,0.0,0.3333,0.3333,0.4666,0.1428,0.2856,0.2142,0.0
0.25,0.75,0.75,0.0,0.0,0.25,0.25,0.4,0.375,0.6665,0.4,0.2,0.1333,0.1333,1.0
0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.2142,0.2666,0.2,0.3572,0.5713,0.2856,0.2856,0.0
0.5,0.25,1.25,2.0,0.25,0.75,0.75,0.5713,0.6,1.066,1.2,0.5,1.071,0.643,5.0
0.75,0.25,0.25,0.5,0.25,0.25,0.0,0.5,0.3333,0.2666,0.4,0.1428,0.4285,0.2142,0.0
0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.2142,0.2666,0.1333,0.2,0.1333,0.2,0.2,0.0
0.5,0.0,0.25,1.0,0.0,0.25,0.0,0.2142,0.3333,0.2666,0.4,0.1333,0.2,0.2666,2.0
0.0,0.25,0.0,0.25,0.0,0.0,0.75,0.1538,0.2856,0.1428,0.5713,0.2142,0.4285,0.615,0.0
0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.2307,0.2856,0.7144,0.4285,0.0714,0.3572,0.3076,9.0
0.0,0.0,0.25,0.75,0.0,0.0,0.5,0.0714,0.1333,0.1333,0.3333,0.1428,0.0714,0.1428,2.0
0.25,0.5,0.0,0.0,0.25,0.25,0.0,0.0714,0.3333,0.0714,0.0,0.0714,0.0714,0.1428,0.0
0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.0714,0.2666,0.06665,0.06665,0.1333,0.1428,0.1428,0.0
1.75,0.75,3.0,0.5,0.75,1.5,0.25,0.8,0.5625,1.25,0.6665,0.8,0.933,0.8,0.0
1.0,0.5,0.25,3.75,0.5,0.25,0.0,0.6665,1.1875,1.1875,1.6,1.533,0.4666,0.8,0.0
0.75,0.0,0.25,3.75,4.25,0.25,0.25,0.2856,0.3333,0.8,2.467,1.866,1.357,1.071,2.0
0.5,0.0,1.25,0.0,0.25,0.0,0.0,0.1333,0.0625,0.8,0.0,0.2,0.3333,0.06665,1.0
0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.2666,0.8125,0.4375,0.533,0.4666,0.2,0.3333,14.0
0.0,0.0,0.0,0.5,0.25,1.25,1.25,0.5,0.857,0.2856,0.643,0.5,0.7144,1.0,2.0
0.0,0.25,0.5,1.0,0.5,0.75,0.5,0.0714,0.2,0.3333,0.6,0.6,0.2666,0.6665,1.0
0.0,0.75,0.5,0.75,0.0,0.75,0.25,0.2666,0.625,0.3333,0.6,0.3333,0.533,0.4,0.0
1.25,0.25,0.5,0.5,0.0,0.5,0.0,0.4666,0.3125,0.2,0.4666,0.3333,0.3333,0.0,0.0
0.75,0.0,0.25,0.0,0.5,0.0,0.5,0.75,0.1111,0.2222,0.0,0.3333,0.0,0.25,3.0
1.5,0.25,1.25,1.5,0.5,1.25,0.25,1.333,0.375,1.2,1.4,1.733,1.2,0.8667,1.0
0.5,1.5,0.75,3.0,3.0,1.5,2.0,0.8,1.0,1.0625,2.133,3.4,1.333,1.667,0.0
0.25,1.25,1.0,1.75,2.25,1.25,0.5,1.066,1.5,1.25,1.4,1.8,1.0,0.8,1.0
0.5,1.0,0.5,0.0,0.5,0.25,0.75,0.4,0.6875,0.8125,0.6,0.6,0.933,0.533,0.0
1.75,1.25,1.5,2.25,0.25,0.75,1.0,1.0,1.1875,1.267,1.066,1.267,1.0,1.0,1.0
0.75,1.25,1.0,2.5,2.0,2.0,1.5,1.0,1.083,0.8335,1.5,1.583,2.0,0.727,1.0
1.25,0.5,2.5,1.5,1.0,1.75,1.5,1.267,1.125,1.333,2.066,1.6,1.8,1.066,0.0
2.25,1.25,1.0,3.0,2.25,1.75,0.5,1.8,1.875,1.9375,2.2,1.733,2.268,1.6,1.0
2.25,3.0,2.0,6.25,3.75,5.5,3.5,4.8,2.938,3.75,5.867,4.535,4.934,3.4,1.0
0.75,2.25,0.5,2.25,2.5,0.75,1.25,1.134,1.3125,2.0,1.8,2.0,1.4,1.533,0.0
0.25,0.25,0.75,1.5,0.75,0.75,0.5,0.533,0.4375,0.875,0.6665,0.7334,0.533,0.4,1.0
0.75,0.5,0.5,0.5,1.25,2.0,0.25,0.3333,0.875,0.5625,1.0,0.933,0.8667,0.2,2.0
2.5,2.5,0.75,4.5,0.75,1.0,2.25,1.667,1.4375,1.375,2.666,1.667,1.0,1.267,1.0
0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.4,0.125,0.4,0.2666,0.2,0.4666,0.2,8.0
,,,,,,,,,,,,,,106.0
0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.7334,0.2,0.1333,0.2,0.06665,0.0,0.2,2.0
0.5,0.75,0.25,0.0,0.25,0.0,0.0,0.3333,0.625,0.533,0.533,0.4,0.4666,0.2,0.0
0.0,1.5,0.0,0.75,1.25,0.0,0.0,0.3333,0.625,0.375,1.2,1.0,0.1333,0.1333,3.0
1.0,1.0,0.25,0.75,1.75,0.5,0.5,1.4,1.625,1.5625,1.667,1.866,2.066,1.134,0.0
0.25,0.75,1.0,0.75,1.0,1.25,0.0,0.6,1.1875,0.8125,1.267,2.066,1.066,0.2666,1.0
1.0,1.25,0.5,1.0,1.25,0.5,1.0,0.7334,1.3125,0.75,0.7334,1.333,0.933,0.8,0.0
0.5,0.75,1.0,0.5,1.0,0.5,0.25,0.533,0.625,0.6,0.8667,0.8,0.7334,0.6665,1.0
2.0,0.5,0.75,2.0,2.5,0.0,0.5,0.8667,0.6875,0.8,1.6,1.733,0.6665,0.4,0.0
1.25,0.25,1.5,0.25,0.75,0.75,0.25,0.7334,0.625,0.875,0.4666,1.333,1.0,0.6665,1.0
1.0,0.25,0.5,0.0,0.0,0.0,0.5,0.4167,0.2307,0.1538,0.3845,0.25,0.1666,0.5835,0.0
0.0,0.25,0.25,0.25,0.75,0.0,1.25,0.3333,0.1875,0.3125,0.4,0.533,0.6665,0.8,8.0
0.0,0.5,0.25,0.25,1.0,0.25,1.0,0.1428,0.6,0.4,0.1333,0.933,0.4,0.8667,3.0
1.25,0.25,0.0,0.25,0.5,0.0,0.25,0.4666,0.4375,0.375,0.2666,0.6,0.2,0.533,10.0
0.75,0.5,0.0,0.0,0.25,0.25,0.0,0.2142,0.1333,0.06665,0.0714,0.0714,0.2142,0.0,3.0
0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.3076,0.2856,0.2142,0.5,0.3572,0.1538,0.0769,3.0
0.0,0.25,0.25,0.0,0.5,0.0,0.5,0.2142,0.0714,0.1428,0.0714,0.2856,0.1428,0.2142,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.1666,51.0
0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.06665,0.1875,0.1333,0.2,0.1333,0.06665,0.06665,9.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1333,0.0,0.1428,0.0,0.0,0.0714,2.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2666,0.06665,0.0,0.0,0.0,0.0,0.0,14.0
0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.2,0.0625,0.3125,0.1333,0.06665,0.06665,0.06665,1.0
0.0,0.0,0.0,0.5,0.25,0.25,0.5,0.06665,0.1875,0.25,0.2666,0.06665,0.4,0.4,2.0
0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0714,0.2142,0.0714,0.0769,0.0,0.0769,5.0
,,,,,,,,,,,,,,106.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.06665,0.0,0.1428,0.1428,0.0714,24.0
0.0,0.25,0.25,0.5,1.0,0.5,0.25,0.3333,0.2,0.6,0.8,0.8667,0.6665,0.4,0.0
1.25,1.0,0.5,0.75,1.25,0.5,1.25,0.9,0.636,0.909,1.0,0.9,0.6,0.8,0.0
0.5,0.25,0.75,1.0,1.25,1.25,1.0,0.25,0.5557,0.5557,1.223,0.778,0.778,0.625,2.0
0.25,0.25,0.25,0.5,1.75,0.0,0.0,0.533,0.4375,0.2666,0.533,1.0,0.4,0.06665,2.0
0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.2666,0.375,0.4,0.533,0.1333,0.1333,0.2666,8.0
0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.2142,0.06665,0.0,0.2,0.06665,0.533,0.0714,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1111,0.1111,0.1111,0.0,32.0
1.25,0.75,0.5,0.75,1.75,1.0,0.75,1.0,0.75,0.8125,2.0,1.6,0.8667,1.267,0.0
0.5,0.0,0.5,0.5,1.0,0.5,0.25,0.2142,0.0,0.3333,0.3333,0.4666,0.1428,0.2856,1.0
0.25,0.0,0.75,0.75,0.0,0.0,0.25,0.1333,0.375,0.375,0.6665,0.4,0.2,0.1333,2.0
0.25,0.25,0.25,0.0,0.5,0.25,0.5,0.2856,0.2666,0.2666,0.2,0.3572,0.5713,0.2856,0.0
0.75,0.5,0.25,1.25,2.0,0.25,0.75,0.643,0.533,0.6,1.066,1.2,0.5,1.071,6.0
0.0,0.0,0.25,0.25,0.5,0.25,0.25,0.2142,0.4666,0.3333,0.2666,0.4,0.1428,0.4285,1.0
0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.2,0.2,0.2666,0.1333,0.2,0.1333,0.2,1.0
0.0,0.25,0.0,0.25,1.0,0.0,0.25,0.2666,0.2,0.3333,0.2666,0.4,0.1333,0.2,3.0
0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.615,0.1428,0.2856,0.1428,0.5713,0.2142,0.4285,1.0
0.5,0.0,0.0,0.5,0.25,0.0,0.25,0.3076,0.2142,0.2856,0.7144,0.4285,0.0714,0.3572,10.0
0.5,0.0,0.0,0.25,0.75,0.0,0.0,0.1428,0.06665,0.1333,0.1333,0.3333,0.1428,0.0714,3.0
0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.1428,0.06665,0.3333,0.0714,0.0,0.0714,0.0714,1.0
0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.1428,0.06665,0.2666,0.06665,0.06665,0.1333,0.1428,1.0
0.25,1.5,0.75,3.0,0.5,0.75,1.5,0.8,0.8125,0.5625,1.25,0.6665,0.8,0.933,0.0
0.0,1.25,0.5,0.25,3.75,0.5,0.25,0.8,0.6875,1.1875,1.1875,1.6,1.533,0.4666,0.0
0.25,0.5,0.0,0.25,3.75,4.25,0.25,1.071,0.2666,0.3333,0.8,2.467,1.866,1.357,3.0
0.0,0.25,0.0,1.25,0.0,0.25,0.0,0.06665,0.125,0.0625,0.8,0.0,0.2,0.3333,2.0
0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.3333,0.25,0.8125,0.4375,0.533,0.4666,0.2,15.0
1.25,0.0,0.0,0.0,0.5,0.25,1.25,1.0,0.4666,0.857,0.2856,0.643,0.5,0.7144,3.0
0.5,0.0,0.25,0.5,1.0,0.5,0.75,0.6665,0.06665,0.2,0.3333,0.6,0.6,0.2666,2.0
0.25,0.0,0.75,0.5,0.75,0.0,0.75,0.4,0.25,0.625,0.3333,0.6,0.3333,0.533,1.0
0.0,1.5,0.25,0.5,0.5,0.0,0.5,0.0,0.5,0.3125,0.2,0.4666,0.3333,0.3333,0.0
0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.25,0.6665,0.1111,0.2222,0.0,0.3333,0.0,4.0
0.25,1.5,0.25,1.25,1.5,0.5,1.25,0.8667,1.375,0.375,1.2,1.4,1.733,1.2,0.0
2.0,0.5,1.5,0.75,3.0,3.0,1.5,1.667,0.75,1.0,1.0625,2.133,3.4,1.333,1.0
0.5,0.25,1.25,1.0,1.75,2.25,1.25,0.8,1.0625,1.5,1.25,1.4,1.8,1.0,0.0
0.75,0.5,1.0,0.5,0.0,0.5,0.25,0.533,0.375,0.6875,0.8125,0.6,0.6,0.933,1.0
1.0,2.0,1.25,1.5,2.25,0.25,0.75,1.0,1.0,1.1875,1.267,1.066,1.267,1.0,0.0
1.5,0.5,1.25,1.0,2.5,2.0,2.0,0.727,0.9165,1.083,0.8335,1.5,1.583,2.0,2.0
1.5,1.25,0.5,2.5,1.5,1.0,1.75,1.066,1.25,1.125,1.333,2.066,1.6,1.8,0.0
0.5,2.5,1.25,1.0,3.0,2.25,1.75,1.6,1.875,1.875,1.9375,2.2,1.733,2.268,0.0
3.5,2.5,3.0,2.0,6.25,3.75,5.5,3.4,4.562,2.938,3.75,5.867,4.535,4.934,0.0
1.25,1.0,2.25,0.5,2.25,2.5,0.75,1.533,1.125,1.3125,2.0,1.8,2.0,1.4,0.0
0.5,0.0,0.25,0.75,1.5,0.75,0.75,0.4,0.5,0.4375,0.875,0.6665,0.7334,0.533,2.0
0.25,1.0,0.5,0.5,0.5,1.25,2.0,0.2,0.375,0.875,0.5625,1.0,0.933,0.8667,0.0
2.25,3.25,2.5,0.75,4.5,0.75,1.0,1.267,1.75,1.4375,1.375,2.666,1.667,1.0,0.0
0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.2,0.5,0.125,0.4,0.2666,0.2,0.4666,0.0
,,,,,,,,,,,,,,107.0
0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.2,0.75,0.2,0.1333,0.2,0.06665,0.0,0.0
0.0,0.5,0.75,0.25,0.0,0.25,0.0,0.2,0.3125,0.625,0.533,0.533,0.4,0.4666,1.0
0.0,0.0,1.5,0.0,0.75,1.25,0.0,0.1333,0.3125,0.625,0.375,1.2,1.0,0.1333,4.0
0.5,1.25,1.0,0.25,0.75,1.75,0.5,1.134,1.375,1.625,1.5625,1.667,1.866,2.066,0.0
0.0,0.25,0.75,1.0,0.75,1.0,1.25,0.2666,0.625,1.1875,0.8125,1.267,2.066,1.066,0.0
1.0,0.75,1.25,0.5,1.0,1.25,0.5,0.8,0.75,1.3125,0.75,0.7334,1.333,0.933,0.0
0.25,1.5,0.75,1.0,0.5,1.0,0.5,0.6665,0.75,0.625,0.6,0.8667,0.8,0.7334,0.0
0.5,0.75,0.5,0.75,2.0,2.5,0.0,0.4,0.875,0.6875,0.8,1.6,1.733,0.6665,0.0
0.25,0.75,0.25,1.5,0.25,0.75,0.75,0.6665,0.75,0.625,0.875,0.4666,1.333,1.0,0.0
0.5,0.75,0.25,0.5,0.0,0.0,0.0,0.5835,0.3845,0.2307,0.1538,0.3845,0.25,0.1666,1.0
1.25,0.25,0.25,0.25,0.25,0.75,0.0,0.8,0.375,0.1875,0.3125,0.4,0.533,0.6665,0.0
1.0,0.0,0.5,0.25,0.25,1.0,0.25,0.8667,0.1333,0.6,0.4,0.1333,0.933,0.4,4.0
0.25,0.75,0.25,0.0,0.25,0.5,0.0,0.533,0.4375,0.4375,0.375,0.2666,0.6,0.2,11.0
0.0,0.5,0.5,0.0,0.0,0.25,0.25,0.0,0.2,0.1333,0.06665,0.0714,0.0714,0.2142,4.0
0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0769,0.2856,0.2856,0.2142,0.5,0.3572,0.1538,4.0
0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.2142,0.2,0.0714,0.1428,0.0714,0.2856,0.1428,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666,0.0,0.0,0.0,0.0833,0.0,0.0,52.0
0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.06665,0.0625,0.1875,0.1333,0.2,0.1333,0.06665,10.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0714,0.0,0.1333,0.0,0.1428,0.0,0.0,3.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.06665,0.0,0.0,0.0,0.0,15.0
0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.06665,0.1875,0.0625,0.3125,0.1333,0.06665,0.06665,2.0
0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.4,0.0625,0.1875,0.25,0.2666,0.06665,0.4,3.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0769,0.0,0.0714,0.2142,0.0714,0.0769,0.0,6.0
,,,,,,,,,,,,,,107.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714,0.0,0.0,0.06665,0.0,0.1428,0.1428,25.0
0.25,0.0,0.25,0.25,0.5,1.0,0.5,0.4,0.3125,0.2,0.6,0.8,0.8667,0.6665,1.0
1.25,1.75,1.0,0.5,0.75,1.25,0.5,0.8,1.0,0.636,0.909,1.0,0.9,0.6,0.0
1.0,0.5,0.25,0.75,1.0,1.25,1.25,0.625,0.2222,0.5557,0.5557,1.223,0.778,0.778,3.0
0.0,0.5,0.25,0.25,0.5,1.75,0.0,0.06665,0.5625,0.4375,0.2666,0.533,1.0,0.4,0.0
0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.2666,0.25,0.375,0.4,0.533,0.1333,0.1333,9.0
0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0714,0.2,0.06665,0.0,0.2,0.06665,0.533,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1111,0.1111,0.1111,33.0
0.75,1.0,0.75,0.5,0.75,1.75,1.0,1.267,0.9375,0.75,0.8125,2.0,1.6,0.8667,1.0
0.25,0.5,0.0,0.5,0.5,1.0,0.5,0.2856,0.2666,0.0,0.3333,0.3333,0.4666,0.1428,0.0
0.25,0.0,0.0,0.75,0.75,0.0,0.0,0.1333,0.125,0.375,0.375,0.6665,0.4,0.2,3.0
0.5,0.25,0.25,0.25,0.0,0.5,0.25,0.2856,0.2666,0.2666,0.2666,0.2,0.3572,0.5713,1.0
0.75,0.5,0.5,0.25,1.25,2.0,0.25,1.071,0.6,0.533,0.6,1.066,1.2,0.5,7.0
0.25,0.0,0.0,0.25,0.25,0.5,0.25,0.4285,0.2,0.4666,0.3333,0.2666,0.4,0.1428,2.0
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.2,0.1875,0.2,0.2666,0.1333,0.2,0.1333,2.0
0.25,0.5,0.25,0.0,0.25,1.0,0.0,0.2,0.375,0.2,0.3333,0.2666,0.4,0.1333,0.0
0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.4285,0.5713,0.1428,0.2856,0.1428,0.5713,0.2142,2.0
0.25,0.25,0.0,0.0,0.5,0.25,0.0,0.3572,0.2856,0.2142,0.2856,0.7144,0.4285,0.0714,11.0
0.0,0.75,0.0,0.0,0.25,0.75,0.0,0.0714,0.2,0.06665,0.1333,0.1333,0.3333,0.1428,0.0
0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.0714,0.1333,0.06665,0.3333,0.0714,0.0,0.0714,2.0
0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.1428,0.1333,0.06665,0.2666,0.06665,0.06665,0.1333,2.0
1.5,0.25,1.5,0.75,3.0,0.5,0.75,0.933,0.75,0.8125,0.5625,1.25,0.6665,0.8,1.0
0.25,1.0,1.25,0.5,0.25,3.75,0.5,0.4666,1.0,0.6875,1.1875,1.1875,1.6,1.533,0.0
0.25,0.0,0.5,0.0,0.25,3.75,4.25,1.357,1.0,0.2666,0.3333,0.8,2.467,1.866,4.0
0.0,0.0,0.25,0.0,1.25,0.0,0.25,0.3333,0.0625,0.125,0.0625,0.8,0.0,0.2,3.0
0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.3125,0.25,0.8125,0.4375,0.533,0.4666,16.0
1.25,1.0,0.0,0.0,0.0,0.5,0.25,0.7144,0.933,0.4666,0.857,0.2856,0.643,0.5,4.0
0.75,0.75,0.0,0.25,0.5,1.0,0.5,0.2666,0.75,0.06665,0.2,0.3333,0.6,0.6,0.0
0.75,0.25,0.0,0.75,0.5,0.75,0.0,0.533,0.375,0.25,0.625,0.3333,0.6,0.3333,2.0
0.5,0.0,1.5,0.25,0.5,0.5,0.0,0.3333,0.0,0.5,0.3125,0.2,0.4666,0.3333,1.0
0.0,0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.2222,0.6665,0.1111,0.2222,0.0,0.3333,5.0
1.25,0.25,1.5,0.25,1.25,1.5,0.5,1.2,0.8125,1.375,0.375,1.2,1.4,1.733,1.0
1.5,2.5,0.5,1.5,0.75,3.0,3.0,1.333,1.75,0.75,1.0,1.0625,2.133,3.4,0.0
1.25,0.5,0.25,1.25,1.0,1.75,2.25,1.0,0.75,1.0625,1.5,1.25,1.4,1.8,1.0
0.25,0.75,0.5,1.0,0.5,0.0,0.5,0.933,0.5,0.375,0.6875,0.8125,0.6,0.6,2.0
0.75,1.0,2.0,1.25,1.5,2.25,0.25,1.0,0.9375,1.0,1.1875,1.267,1.066,1.267,1.0
2.0,1.0,0.5,1.25,1.0,2.5,2.0,2.0,0.6665,0.9165,1.083,0.8335,1.5,1.583,3.0
1.75,1.5,1.25,0.5,2.5,1.5,1.0,1.8,1.1875,1.25,1.125,1.333,2.066,1.6,0.0
1.75,1.25,2.5,1.25,1.0,3.0,2.25,2.268,1.6875,1.875,1.875,1.9375,2.2,1.733,0.0
5.5,3.5,2.5,3.0,2.0,6.25,3.75,4.934,3.438,4.562,2.938,3.75,5.867,4.535,0.0
0.75,0.75,1.0,2.25,0.5,2.25,2.5,1.4,1.4375,1.125,1.3125,2.0,1.8,2.0,1.0
0.75,0.5,0.0,0.25,0.75,1.5,0.75,0.533,0.4375,0.5,0.4375,0.875,0.6665,0.7334,0.0
2.0,0.0,1.0,0.5,0.5,0.5,1.25,0.8667,0.1875,0.375,0.875,0.5625,1.0,0.933,1.0
1.0,2.75,3.25,2.5,0.75,4.5,0.75,1.0,1.4375,1.75,1.4375,1.375,2.666,1.667,0.0
0.5,0.25,1.0,0.0,0.25,0.0,0.0,0.4666,0.25,0.5,0.125,0.4,0.2666,0.2,0.0
,,,,,,,,,,,,,,108.0
0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.1875,0.75,0.2,0.1333,0.2,0.06665,1.0
0.0,0.0,0.5,0.75,0.25,0.0,0.25,0.4666,0.1875,0.3125,0.625,0.533,0.533,0.4,2.0
0.0,0.0,0.0,1.5,0.0,0.75,1.25,0.1333,0.125,0.3125,0.625,0.375,1.2,1.0,5.0
0.5,0.5,1.25,1.0,0.25,0.75,1.75,2.066,1.0625,1.375,1.625,1.5625,1.667,1.866,1.0
1.25,0.0,0.25,0.75,1.0,0.75,1.0,1.066,0.25,0.625,1.1875,0.8125,1.267,2.066,1.0
0.5,1.75,0.75,1.25,0.5,1.0,1.25,0.933,0.9375,0.75,1.3125,0.75,0.7334,1.333,0.0
0.5,0.0,1.5,0.75,1.0,0.5,1.0,0.7334,0.625,0.75,0.625,0.6,0.8667,0.8,1.0
0.0,0.25,0.75,0.5,0.75,2.0,2.5,0.6665,0.4375,0.875,0.6875,0.8,1.6,1.733,0.0
0.75,0.25,0.75,0.25,1.5,0.25,0.75,1.0,0.625,0.75,0.625,0.875,0.4666,1.333,1.0
0.0,0.5,0.75,0.25,0.5,0.0,0.0,0.1666,0.615,0.3845,0.2307,0.1538,0.3845,0.25,0.0
0.0,0.5,0.25,0.25,0.25,0.25,0.75,0.6665,0.75,0.375,0.1875,0.3125,0.4,0.533,1.0
0.25,0.25,0.0,0.5,0.25,0.25,1.0,0.4,0.8125,0.1333,0.6,0.4,0.1333,0.933,5.0
0.0,0.25,0.75,0.25,0.0,0.25,0.5,0.2,0.5625,0.4375,0.4375,0.375,0.2666,0.6,0.0
0.25,0.0,0.5,0.5,0.0,0.0,0.25,0.2142,0.0,0.2,0.1333,0.06665,0.0714,0.0714,5.0
0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.1538,0.0714,0.2856,0.2856,0.2142,0.5,0.3572,5.0
0.0,0.5,0.0,0.25,0.25,0.0,0.5,0.1428,0.2,0.2,0.0714,0.1428,0.0714,0.2856,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0833,0.0,53.0
0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.06665,0.0625,0.0625,0.1875,0.1333,0.2,0.1333,11.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.06665,0.0,0.1333,0.0,0.1428,0.0,4.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.06665,0.0,0.0,0.0,16.0
0.25,0.25,0.5,0.0,0.25,0.25,0.25,0.06665,0.125,0.1875,0.0625,0.3125,0.1333,0.06665,0.0
0.25,0.75,0.0,0.0,0.0,0.5,0.25,0.4,0.5,0.0625,0.1875,0.25,0.2666,0.06665,0.0
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0714,0.0,0.0714,0.2142,0.0714,0.0769,7.0
,,,,,,,,,,,,,,108.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1428,0.06665,0.0,0.0,0.06665,0.0,0.1428,26.0
0.5,0.25,0.0,0.25,0.25,0.5,1.0,0.6665,0.375,0.3125,0.2,0.6,0.8,0.8667,2.0
0.5,1.0,1.75,1.0,0.5,0.75,1.25,0.6,0.727,1.0,0.636,0.909,1.0,0.9,1.0
1.25,0.75,0.5,0.25,0.75,1.0,1.25,0.778,0.5557,0.2222,0.5557,0.5557,1.223,0.778,4.0
0.0,0.25,0.5,0.25,0.25,0.5,1.75,0.4,0.125,0.5625,0.4375,0.2666,0.533,1.0,0.0
0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.1333,0.25,0.25,0.375,0.4,0.533,0.1333,10.0
0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.533,0.06665,0.2,0.06665,0.0,0.2,0.06665,13.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1111,0.1,0.0,0.3,0.3,0.1111,0.1111,0.0
1.0,1.0,1.0,0.75,0.5,0.75,1.75,0.8667,1.25,0.9375,0.75,0.8125,2.0,1.6,0.0
0.5,0.75,0.5,0.0,0.5,0.5,1.0,0.1428,0.4,0.2666,0.0,0.3333,0.3333,0.4666,0.0
0.0,0.25,0.0,0.0,0.75,0.75,0.0,0.2,0.125,0.125,0.375,0.375,0.6665,0.4,4.0
0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.5713,0.2666,0.2666,0.2666,0.2666,0.2,0.3572,2.0
0.25,0.25,0.5,0.5,0.25,1.25,2.0,0.5,1.0,0.6,0.533,0.6,1.066,1.2,8.0
0.25,0.25,0.0,0.0,0.25,0.25,0.5,0.1428,0.4,0.2,0.4666,0.3333,0.2666,0.4,3.0
0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.1333,0.1875,0.1875,0.2,0.2666,0.1333,0.2,3.0
